699,748,806,751,805,774,698,770,
434,717,631,701,637,781,441,796,
461,636,562,636,562,697,461,697,
652,597,851,600,851,631,652,628,
413,603,601,603,601,625,413,625,
692,572,812,575,811,598,691,594,
449,571,563,571,563,597,449,597,
272,569,359,572,358,596,271,593,
99,563,182,569,180,595,98,590,
622,549,880,549,880,572,622,572,
49,508,537,509,537,541,49,540,
56,479,233,481,233,508,56,505,
127,453,386,456,386,481,127,479,
719,444,766,444,766,468,719,468,
833,443,866,443,866,469,833,469,
89,444,101,444,101,456,89,456,
132,427,469,431,469,457,132,453,
302,393,520,399,519,426,301,420,
716,397,769,397,769,423,716,423,
805,393,895,399,893,426,803,419,
71,392,120,392,120,421,71,421,
64,351,289,352,289,379,64,377,
65,319,825,320,825,351,65,349,
68,295,746,295,746,320,68,320,
537,267,773,265,773,288,537,289,
71,267,374,267,374,289,71,289,
71,238,186,242,185,263,71,260,
655,239,840,239,840,260,655,260,
194,239,337,239,337,260,194,260,
431,215,520,215,520,252,431,252,
72,209,367,205,367,232,73,236,
655,207,743,207,743,233,655,233,
751,168,899,172,898,200,750,196,
305,172,662,166,663,197,306,203,
130,133,379,133,379,160,130,160,
631,132,847,133,847,156,631,155,
390,133,579,132,580,151,390,152,
71,112,327,108,327,131,71,135,
633,101,771,104,770,127,633,124,
102,73,371,83,370,120,100,110,
633,75,815,75,815,96,633,96,
82,51,420,55,420,85,82,81,
